,name,location,edition,restaurant_url
154,Bulked - Loaded Fries,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/bulked-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP
155,Sprigg - Ingram Street,Glasgow,glasgow-city-centre,https://deliveroo.co.uk/menu/Glasgow/glasgow-city-centre/sprigg-ingram-st?geohash=gcuvwzjhqpyr
156,Pho,London,brent-cross-editions,https://deliveroo.co.uk/menu/London/brent-cross-editions/pho-editions-brc?day=today&geohash=gcpv6q00zbdh&time=1630
157,WING·STOP,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/wingstop-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
158,Bulked Loaded Fries,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/bulked-editions-lee?day=today&geohash=gcwfhugpwsj5&time=ASAP
159,The Athenian | Greek Gyros & Souvlaki,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/the-athenian-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
160,Zumuku Sushi,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/zumu-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
161,Nomi Katsu 🇯🇵,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/nomi-katsu-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
162,Poke Fuzion,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/poke-fuzion-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
163,Pasta Evangelists ,Leeds,wortley,https://deliveroo.co.uk/menu/Leeds/wortley/pasta-evangelists-leeds?day=today&geohash=gcwfhugpwsj5&time=ASAP
164,Luxford Burgers,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/luxford-burgers-editions-lee?day=today&geohash=gcwfhugpwsj5&time=ASAP
165,Sabor,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/sabor-editions-lee?day=today&geohash=gcwfhugpwsj5&time=ASAP
166,The Athenian - Vegan Greek Kitchen,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/the-athenian-plant-based-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
167,Remeo Gelato,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/remeo-gelato-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
168,Ben & Jerry's Store,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/ben-and-jerrys-store-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
169,Fuji Bento	,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/fuji-bento-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP
170,Noodle Inn,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/noodles-inn-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615
171,Proove Pizza,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/proove-ltd?day=today&geohash=gcwfhugpwsj5&time=1615
172,Twisted Kimchi,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/twisted-kimchi-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615
173,Lower East Side 🍕 New York Style Pizza,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/lower-east-side-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615
174,Awesome Chinese,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/awesome-chinese-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615
175,Mr Miyagi Ramen & Udon 宫城手作拉面+乌冬,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/mr-miyagi-ramen-and-bao-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615
176,Meatless Miyagi	,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/meatless-miyagi-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1630
177,Noodle Inn Vegetarian,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/noodle-inn-vegetarian-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1630
178,Wings 'n Ribs in Wok,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/awesome-wings-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1630
179,PROOVegan,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/proovegan-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615
180,WING·STOP,Manchester,editions-ordsall,https://deliveroo.co.uk/menu/Manchester/editions-ordsall/wingstop-manchester-dk?day=today&geohash=gcw2hjwsdbgp&time=ASAP
181,Zumuku Sushi,Manchester,editions-ordsall,https://deliveroo.co.uk/menu/Manchester/editions-ordsall/zumu-editions?day=today&geohash=gcw2hjwsdbgp&time=ASAP
182,Buns and Wings,Manchester,editions-ordsall,https://deliveroo.co.uk/menu/Manchester/editions-ordsall/buns-and-wings-editions-sal?geohash=gcw2hjwsdbgp
183,The Athenian | Greek Gyros & Souvlaki,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/the-athenian-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
184,Luxford Burgers,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/luxford-burgers-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
185,Pasta Evangelists,Nottingham,nottingham-city-centre,https://deliveroo.co.uk/menu/Nottingham/nottingham-city-centre/pasta-evangelists-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
186,Bulked,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/bulked-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
187,The Athenian - Vegan Greek Kitchen,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/the-athenian-plant-based-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
188,Sabor,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/sabor-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
189,TRIP CBD Store ,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/trip-cbd-store-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
190,Ben & Jerry's Store,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/ben-and-jerrys-store-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP
191,WAWIN Vegan Chinese,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/wawin-vegan-chinese-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1645
192,Noodle Inn,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/noodle-inn-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1715
193,Zumuku Sushi	,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/zumu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1530
194,Nomi Katsu 🇯🇵	,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/nomi-katsu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1515
195,Awesome Chinese,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/awesome-chinese-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1715
196,La Mei Zi Dim Sum and Sichuan Kitchen,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/la-mei-zi-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1730
197,Poke Fuzion,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/poke-fuzion-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1515
198,Katsu ,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/katsu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1715
199,Twisted Kimchi ,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/twisted-kimchi-editions-ntg?geohash=gcrjm0h9b43k
200,Miyagi Bento and Donburi,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/miyagi-bento-and-donburi-editions-ntg?geohash=gcrjm0h9b43k
201,Pasta Evangelists,Reading,reading-editions,https://deliveroo.co.uk/menu/Reading/reading-editions/pasta-evangelists-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=ASAP
202,Pasta Evangelists,Birmingham,birmingham-city-centre,https://deliveroo.co.uk/menu/Birmingham/birmingham-city-centre/pasta-evangelists-birmingham?day=today&geohash=gcqdsf1b8mmx&time=ASAP
203,🌴 Poke Shack 🌴,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/poke-shack-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP
204,The Athenian | Greek Gyros & Souvlaki ,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/the-athenian-editions-bnc-new?day=today&geohash=gcpc5qr687x2&time=ASAP
205,Dishoom,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/dishoom-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP
206,Pokai,Brighton,brighton-centre,https://deliveroo.co.uk/menu/Brighton/brighton-centre/pokai-brighton?day=today&geohash=gcpc5qr687x2&time=ASAP
207,Mindful Chef ,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/mindful-chef-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP
208,TRIP CBD Store	,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/trip-cbd-store-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP
209,The Athenian - Vegan Greek Kitchen,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/the-athenian-plant-based-editions-bnc-new?day=today&geohash=gcpc5qr687x2&time=ASAP
210,VIP Very Italian Pizza,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/vip-italy-limited-hove?day=today&geohash=gcpc5qr687x2&time=1715
211,Oowee Diner,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/oowee-diner-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
212,Kokoro: Chicken katsu & sushi,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/kokoro-editions-bristol?day=today&geohash=gcnhvd602txg&time=ASAP
213,WING·STOP,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/wingstop-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
214,The Athenian | Greek Gyros & Souvlaki,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/the-athenian-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
215,Sushi Shop,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/sushi-shop-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
216,Pasta Evangelists ,Bristol,montpelier-station,https://deliveroo.co.uk/menu/Bristol/montpelier-station/pasta-evangelists-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
217,Koh Thai,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/koh-thai-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
218,Zumuku,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/zumu-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
219,Pokai,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/pokai-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
220,Nomi Katsu Editions,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/nomi-katsu-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
221,Poke Fusion,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/poke-fusion-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
222,The Athenian - Vegan Greek Kitchen,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/the-athenian-plant-based-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
223,TRIP CBD Store,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/trip-cbd-store-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
224,Mindful Chef,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/mindful-chef-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP
