,name,location,edition,restaurant_url,address
137,Ben & Jerry's Store - Edition - CAT,London,blackwall,https://deliveroo.co.uk/menu/London/blackwall/ben-and-jerrys-store-editions-blw?geohash=u10j05846jny,"Blackwall Car Park, Prestage Way, London, E149QE"
138,Lolo Poke,London,blackwall,https://deliveroo.co.uk/menu/London/blackwall/lolo-poke-editions-blw?geohash=u10j05846jny,"Blackwall, London, E149QE"
139,WING·STOP,Edinburgh,new-town,https://deliveroo.co.uk/menu/Edinburgh/new-town/wingstop-edinburgh?day=today&geohash=gcvwr4jytdk9&time=ASAP,"Wingstop, Unit C1. 31, Leith Street Eats Level 1, St James Centre, Edinburgh, Edinburgh, EH13SR"
140,Luxford Burgers,Edinburgh,broughton,https://deliveroo.co.uk/menu/Edinburgh/broughton/luxford-burgers-picardy-place?day=today&geohash=gcvwr4jytdk9&time=ASAP,"Unit 6, 25 Beaverhall Road, Edinburgh, EH74JE"
141,Bulked – Loaded Fries,Edinburgh,broughton,https://deliveroo.co.uk/menu/Edinburgh/broughton/bulked-loaded-fries-edn?day=today&geohash=gcvwr4jytdk9&time=ASAP,"Unit 6, 25 Beaverhall Road, Edinburgh, EH74JE"
142,Sabor – Latin American,Edinburgh,broughton,https://deliveroo.co.uk/menu/Edinburgh/broughton/sabor-latin-american-edn?day=today&geohash=gcvwr4jytdk9&time=ASAP,"Unit 6, 25 Beaverhall Road, Edinburgh, EH74JE"
143,WINGSTOP,London,jubilee-park-lee-valley,https://deliveroo.co.uk/menu/London/jubilee-park-lee-valley/wingstop-enfield-dk?day=today&geohash=gcpvybj0n01b&time=ASAP,"Unit 6 Great Cambridge Industrial Estate Lincoln Road, London, EN11SH"
144,Bronson’s Burgers,London,jubilee-park-lee-valley,https://deliveroo.co.uk/menu/London/jubilee-park-lee-valley/bronsons-burgers-editions-plg?day=today&geohash=gcpvybj0n01b&time=ASAP,"Unit 6, Great Cambridge Industrial Estate, London, EN11SH"
145,Mindful Chef ,London,jubilee-park-lee-valley,https://deliveroo.co.uk/menu/London/jubilee-park-lee-valley/mindful-chef-editions-plg?day=today&geohash=gcpvybj0n01b&time=ASAP,"Unit 6, Great Cambridge Industrial Estate, London, EN11SH"
146,TRIP CBD Store ,London,jubilee-park-lee-valley,https://deliveroo.co.uk/menu/London/jubilee-park-lee-valley/trip-cbd-store-editions-plg?day=today&geohash=gcpvybj0n01b&time=ASAP,"Unit 6, Great Cambridge Industrial Estate Lincoln Road, London, EN11SH"
147,WING·STOP,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/wingstop-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1-3 Scotland Street, Glasgow, G58JY"
148,The Poke Shack ,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/poke-shack-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1-3 Scotland Street, Glasgow, G58NB"
149,Luxford Burgers,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/luxford-burgers-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1-3 Scotland Street, Glasgow, G58NB"
150,The Athenian - Greek Gyros & Halloumi Fries,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/the-athenian-editions-glasgow?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1-3 Scotland Street, Glasgow, G58NB"
151,The Athenian - Vegan Greek Kitchen,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/the-athenian-plant-based-editions-glasgow?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1-3 Scotland Street, Glasgow, G58NB"
152,Mindful Chef,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/mindful-chef-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1-3 Scotland Street, Glasgow, G58NB"
153,Sabor - Latin American,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/sabor-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1 Scotland Street, Glasgow, G58NB"
154,Bulked - Loaded Fries,Glasgow,glasgow-editions,https://deliveroo.co.uk/menu/Glasgow/glasgow-editions/bulked-editions-glg?day=today&geohash=gcuvwzjhqpyr&time=ASAP,"1 Scotland Street, Glasgow, G58NB"
155,Sprigg - Ingram Street,Glasgow,glasgow-city-centre,https://deliveroo.co.uk/menu/Glasgow/glasgow-city-centre/sprigg-ingram-st?geohash=gcuvwzjhqpyr,"241 Ingram St, Glasgow, G11DA"
156,Pho,London,brent-cross-editions,https://deliveroo.co.uk/menu/London/brent-cross-editions/pho-editions-brc?day=today&geohash=gcpv6q00zbdh&time=1630,"Phoenix Park, Apsley Way, Unit 2, London, NW27LN"
157,WING·STOP,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/wingstop-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Hall Mills, Scotthall Street, Leeds, LS72HR"
158,Bulked Loaded Fries,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/bulked-editions-lee?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Hall Mills, Scotthall Street, Leeds, LS72HT"
159,The Athenian | Greek Gyros & Souvlaki,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/the-athenian-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
160,Zumuku Sushi,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/zumu-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
161,Nomi Katsu 🇯🇵,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/nomi-katsu-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
162,Poke Fuzion,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/poke-fuzion-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
163,Pasta Evangelists ,Leeds,wortley,https://deliveroo.co.uk/menu/Leeds/wortley/pasta-evangelists-leeds?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Jacuna Kitchens, Wortley Moor Road, Leeds, LS124JF"
164,Luxford Burgers,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/luxford-burgers-editions-lee?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Hall Mills, Scotthall Street, Leeds, LS72HT"
165,Sabor,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/sabor-editions-lee?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Hall Mills, Scotthall Street, Leeds, LS72HT"
166,The Athenian - Vegan Greek Kitchen,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/the-athenian-plant-based-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
167,Remeo Gelato,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/remeo-gelato-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Rear Ground Floor Warehouse, Scott Hall Street, Leeds, LS72HR"
168,Ben & Jerry's Store,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/ben-and-jerrys-store-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Hall Street, Leeds, LS72HR"
169,Fuji Bento	,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/fuji-bento-editions-chr?day=today&geohash=gcwfhugpwsj5&time=ASAP,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
170,Noodle Inn,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/noodles-inn-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615,"Unit 1, Scott Halls Mills, Leeds, LS72HT"
171,Proove Pizza,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/proove-ltd?day=today&geohash=gcwfhugpwsj5&time=1615,"Unit 1, Scott Halls Mills, Leeds, LS72HT"
172,Twisted Kimchi,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/twisted-kimchi-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
173,Lower East Side 🍕 New York Style Pizza,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/lower-east-side-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615,"Leeds Editions, Unit 3, Scott Halls Mills, Leeds, LS72HR"
174,Awesome Chinese,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/awesome-chinese-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615,"Unit 1,Scott Halls Mills, Leeds, Leeds, LS72HR"
175,Mr Miyagi Ramen & Udon 宫城手作拉面+乌冬,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/mr-miyagi-ramen-and-bao-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615,"Unit 1, Scott Halls Mills, Leeds, LS72HT"
176,Meatless Miyagi	,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/meatless-miyagi-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1630,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
177,Noodle Inn Vegetarian,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/noodle-inn-vegetarian-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1630,"Unit 1, Scott Halls Mills, Leeds, LS72HR"
178,Wings 'n Ribs in Wok,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/awesome-wings-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1630,"Unit 1, Scott Halls Mills,Leeds, Leeds, LS72HR"
179,PROOVegan,Leeds,editions-in-leeds,https://deliveroo.co.uk/menu/Leeds/editions-in-leeds/proovegan-editions-chr?day=today&geohash=gcwfhugpwsj5&time=1615,"Unit 3, Scott Hall Mills, Leeds, LS72HR"
180,WING·STOP,Manchester,editions-ordsall,https://deliveroo.co.uk/menu/Manchester/editions-ordsall/wingstop-manchester-dk?day=today&geohash=gcw2hjwsdbgp&time=ASAP,"Unit 10, Foundry Business Park, Ordsall Lane, Salford, Manchester, M53AN, Manchester, M53AN"
181,Zumuku Sushi,Manchester,editions-ordsall,https://deliveroo.co.uk/menu/Manchester/editions-ordsall/zumu-editions?day=today&geohash=gcw2hjwsdbgp&time=ASAP,"Salford Editions Unit 10, Manchester, Manchester, M53AN"
182,Buns and Wings,Manchester,editions-ordsall,https://deliveroo.co.uk/menu/Manchester/editions-ordsall/buns-and-wings-editions-sal?geohash=gcw2hjwsdbgp,"Salford Editions Unit 10, Foundry Business Park,Ordsall Lane, Salford, Manchester, M53AN"
183,The Athenian | Greek Gyros & Souvlaki,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/the-athenian-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
184,Luxford Burgers,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/luxford-burgers-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"Unit 1,Redwood Court, Salisbury Street, Nottingham, NG72BQ"
185,Pasta Evangelists,Nottingham,nottingham-city-centre,https://deliveroo.co.uk/menu/Nottingham/nottingham-city-centre/pasta-evangelists-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"100 Alfreton Rd, Radford, Nottingham NG7 3NS, Nottingham, NG73NS"
186,Bulked,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/bulked-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"Unit 1, Redwood Court, Salisbury Street, Nottingham, NG72BQ"
187,The Athenian - Vegan Greek Kitchen,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/the-athenian-plant-based-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
188,Sabor,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/sabor-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"Unit 1,Redwood Court, Salisbury Street, Nottingham, NG72BQ"
189,TRIP CBD Store ,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/trip-cbd-store-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"Unit 1, Redwood Court, Salisbury Street, Nottingham, NG72BQ"
190,Ben & Jerry's Store,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/ben-and-jerrys-store-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=ASAP,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
191,WAWIN Vegan Chinese,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/wawin-vegan-chinese-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1645,"1 Redwood Court, Salisbury Street, Nottingham, NG72BQ"
192,Noodle Inn,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/noodle-inn-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1715,"1 Redwood Court, Salisbury Street, Nottingham, NG72BQ"
193,Zumuku Sushi	,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/zumu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1530,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
194,Nomi Katsu 🇯🇵	,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/nomi-katsu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1515,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
195,Awesome Chinese,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/awesome-chinese-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1715,"1 Redwood Court,Faraday Road, Nottingham, Nottingham, NG72BQ"
196,La Mei Zi Dim Sum and Sichuan Kitchen,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/la-mei-zi-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1730,"1 Redwood Court, Salisbury Street, Nottingham, NG72BQ"
197,Poke Fuzion,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/poke-fuzion-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1515,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
198,Katsu ,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/katsu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1715,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
199,Twisted Kimchi ,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/twisted-kimchi-editions-ntg?geohash=gcrjm0h9b43k,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
200,Miyagi Bento and Donburi,Nottingham,nottingham-editions,https://deliveroo.co.uk/menu/Nottingham/nottingham-editions/miyagi-bento-and-donburi-editions-ntg?geohash=gcrjm0h9b43k,"1 Redwood Court, Faraday Road, Nottingham, NG72BQ"
201,Pasta Evangelists,Reading,reading-editions,https://deliveroo.co.uk/menu/Reading/reading-editions/pasta-evangelists-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=ASAP,"49 Milford Road, Reading, RG18LG"
202,Pasta Evangelists,Birmingham,birmingham-city-centre,https://deliveroo.co.uk/menu/Birmingham/birmingham-city-centre/pasta-evangelists-birmingham?day=today&geohash=gcqdsf1b8mmx&time=ASAP,"50 St George's Street, Birmingham, B193QU"
203,🌴 Poke Shack 🌴,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/poke-shack-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP,"Editions, Unit 1, Saxon Works, Olive Road, Hove, Brighton, BN35LE"
204,The Athenian | Greek Gyros & Souvlaki ,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/the-athenian-editions-bnc-new?day=today&geohash=gcpc5qr687x2&time=ASAP,"Unit 1 Saxon Works, Olive Road, Hove, Brighton, BN35LE"
205,Dishoom,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/dishoom-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP,"Editions, Unit 1, Saxon Works, Olive Road, Hove, Brighton, BN35LE"
206,Pokai,Brighton,brighton-centre,https://deliveroo.co.uk/menu/Brighton/brighton-centre/pokai-brighton?day=today&geohash=gcpc5qr687x2&time=ASAP,"169 North street, Brighton, BN11EA"
207,Mindful Chef ,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/mindful-chef-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP,"Unit 1, Saxon Works, Olive Road, Brighton, BN35LE"
208,TRIP CBD Store	,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/trip-cbd-store-editions-bnc?day=today&geohash=gcpc5qr687x2&time=ASAP,"Unit 1 Saxon Works, Olive Road, Hove, Brighton, BN35LE"
209,The Athenian - Vegan Greek Kitchen,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/the-athenian-plant-based-editions-bnc-new?day=today&geohash=gcpc5qr687x2&time=ASAP,"Unit 1 Saxon Works, Olive Road, Hove, Brighton, BN35LE"
210,VIP Very Italian Pizza,Brighton,brighton-and-hove-editions,https://deliveroo.co.uk/menu/Brighton/brighton-and-hove-editions/vip-italy-limited-hove?day=today&geohash=gcpc5qr687x2&time=1715,"1 Saxon Works, Olive Road, Brighton, BN35LE"
211,Oowee Diner,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/oowee-diner-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
212,Kokoro: Chicken katsu & sushi,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/kokoro-editions-bristol?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
213,WING·STOP,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/wingstop-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1 Glenfrome Road, Bristol, BS56XX"
214,The Athenian | Greek Gyros & Souvlaki,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/the-athenian-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, Bristol, BS56XX"
215,Sushi Shop,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/sushi-shop-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1 Glenfrome House, Bristol, BS56XX"
216,Pasta Evangelists ,Bristol,montpelier-station,https://deliveroo.co.uk/menu/Bristol/montpelier-station/pasta-evangelists-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"196 Cheltenham Rd, Cotham, Bristol BS6 5RB, Bristol, BS65RB"
217,Koh Thai,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/koh-thai-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol,, Bristol, BS56XX"
218,Zumuku,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/zumu-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
219,Pokai,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/pokai-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"House Unit 1 Glenfrome Road, Bristol, BS56XX"
220,Nomi Katsu Editions,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/nomi-katsu-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1 Glenfrome House, Bristol, BS56XX"
221,Poke Fusion,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/poke-fusion-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
222,The Athenian - Vegan Greek Kitchen,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/the-athenian-plant-based-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
223,TRIP CBD Store,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/trip-cbd-store-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
224,Mindful Chef,Bristol,bristol-editions-site,https://deliveroo.co.uk/menu/Bristol/bristol-editions-site/mindful-chef-editions-brs?day=today&geohash=gcnhvd602txg&time=ASAP,"Unit 1, Glenfrome House, Bristol, BS56XX"
225,Alcohol Delivery London- Park Lane,London,fish-island-area,https://deliveroo.co.uk/menu/London/fish-island-area/bow-road-express,"Wick Lane, London, E32JG"
226,TRIP CBD Store - Balham,London,balham,https://deliveroo.co.uk/menu/london/balham/trip-cbd-store-balham,"25 Mitcham Lane, London, SW166LQ"
227,Saucybird - Windsor and Eton,London,windsor-and-eton,https://deliveroo.co.uk/menu/London/windsor-and-eton/saucybird/,"1 Castle Hill, London, SL41PD"
228,Ben & Jerry's Store - Swiss Cottage,London,swiss-cottage-editions,https://deliveroo.co.uk/menu/London/swiss-cottage-editions/ben-and-jerrys-store-editions-bel,"Rear Unit, 115 Finchley Road, Swiss Cottage, London, NW36HY"
229,YUN Restaurant 云南正宗过桥米线 - Camden,London,mornington-crescent-south,https://deliveroo.co.uk/menu/London/mornington-crescent-south/yun-restaurant-east-central,"14-16 Camden high Street, London, London, NW10JH"
230,Fit Food - White City,London,white-city-estate,https://deliveroo.co.uk/menu/London/white-city-estate/fit-food-white-city,"Unit 5, Media Works Building, Wood Lane, London, W127TP"
231,TRIP CBD Store - Chiswick,London,south-acton,https://deliveroo.co.uk/menu/london/south-acton/trip-cbd-store-chiswick,"6A Greenock Road, Chiswick Park, London, W38DU"
232,Halloween Pies - Salford Crescent,Manchester,salford-crescent,https://deliveroo.co.uk/menu/Manchester/salford-crescent/halloween-pies-pr-activation-man,"Unit 10, Foundry Business Park, Ordsall Lane, Salford, Manchester, M53AN"
233,The Snacking & Breakfast Store,Manchester,salford-crescent,https://deliveroo.co.uk/menu/Manchester/salford-crescent/kelloggs-snacking-store,"Unit 10, Foundry, Ordsall Lane, Manchester, M53AN"
234,Lost Boys Chicken @ The Joker - Preston,Brighton,round-hill,https://deliveroo.co.uk/menu/Brighton/round-hill/lost-boys-chicken,"The Joker, 2 Preston Road, Brighton, BN14QF"
235,Saucybird - Brighton,Brighton,round-hill,https://deliveroo.co.uk/menu/Brighton/round-hill/saucybird-brighton,"52-53 London Road, Brighton, BN14JX"
243,Remedy Kitchen,London,battersea-york-road,https://deliveroo.co.uk/menu/London/battersea-york-road/remedy-kitchen-editions-byr?day=today&geohash=gcpuu3ywj8vv&time=ASAP,"Unit 13-15, Heliport Industrial Estate, Battersea, London, SW113SS"
249,Yuma Sushi,London,wandsworth-editions,https://deliveroo.co.uk/menu/London/wandsworth-editions/yuma-sushi-editions-wan?day=today&geohash=gcpuu3ywj8vv&time=ASAP,"Unit 4, 271, Merton Road, London, SW185JS"
256,Alcohol Delivery London- Park Lane,London,fish-island-area,https://deliveroo.co.uk/menu/London/fish-island-area/bow-road-express?day=today&geohash=gcpuu3ywj8vv&time=ASAP,"Wick Lane, London, E32JG"
261,Banh Banh Vietnamese Kitchen,London,wandsworth-editions,https://deliveroo.co.uk/menu/London/wandsworth-editions/banh-banh-editions-wnw?day=today&geohash=gcpugcwkyb25&time=ASAP,"271 Merton Road, London, SW185JS"
262,Zing Zing,London,wandsworth-editions,https://deliveroo.co.uk/menu/London/wandsworth-editions/zing-zing-editions-wnw?day=today&geohash=gcpugcwkyb25&time=ASAP,"Unit 4, 271 Merton Road, London, SW185JS"
263,Rajah Rowing Indian Kitchen,London,wandsworth-editions,https://deliveroo.co.uk/menu/London/wandsworth-editions/rajah-rowing-editions-wnw?day=today&geohash=gcpugcwkyb25&time=ASAP,"Unit 4, 271, Merton Road, London, SW185JS"
266,WING·STOP,London,wandsworth-editions,https://deliveroo.co.uk/menu/London/wandsworth-editions/wingstop-wandsworth?day=today&geohash=gcpuemxvwjnx&time=ASAP,"Unit 4, 271 Merton Road, London, SW185JS"
271,Mama Li ,London,canning-town-editions,https://deliveroo.co.uk/menu/London/canning-town-editions/mama-li-express?day=today&geohash=gcpvpqp8znt2&time=ASAP,"Unit 3&4, Galaxy, Crescent Court Business Centre, London, E164TG"
279,The Great British Cheesecake Company,London,canning-town-editions,https://deliveroo.co.uk/menu/London/canning-town-editions/the-great-british-cheesecake-company-editions-blw?day=today&geohash=gcpvpqp8znt2&time=ASAP,"Prestage Way Car Park, Editions, Blackwall, London, E149QE"
292,Bronson's Burgers,London,kentish-town,https://deliveroo.co.uk/menu/London/kentish-town/bronsons-burgers-kentish-town?day=today&geohash=gcpvkb1m8c93&time=ASAP,"Regis Rd, London NW5 3EG, United Kingdom, London, NW53EW"
293,Dishoom,London,caledonian-road-and-barnsbury,https://deliveroo.co.uk/menu/London/caledonian-road-and-barnsbury/dishoom-editions-isl?day=today&geohash=gcpvkb1m8c93&time=ASAP,"149 Roman Way, London, N78XH"
294,Pho,London,hornsey-station,https://deliveroo.co.uk/menu/London/hornsey-station/pho-editions-cre?day=today&geohash=gcpvkb1m8c93&time=ASAP,"Unit 21 Cranford Way, London, N89DG"
295,Ben & Jerry's Store,London,caledonian-road-and-barnsbury,https://deliveroo.co.uk/menu/London/caledonian-road-and-barnsbury/ben-and-jerrys-store-editions-isl?day=today&geohash=gcpvkb1m8c93&time=ASAP,"Unit 4, 149 Roman Way, Islington, London, N78XH"
296,Poke Shack,London,hornsey-station,https://deliveroo.co.uk/menu/London/hornsey-station/poke-shack-editions-cre?day=today&geohash=gcpvkb1m8c93&time=ASAP,"Unit 21, Cranford Way, London, N89DG"
297,Maroush,London,hornsey-station,https://deliveroo.co.uk/menu/London/hornsey-station/maroush-editions-cre?day=today&geohash=gcpvkb1m8c93&time=ASAP,"21 Cranford Way, London, N89DG"
